14701;ARBHIL;1;MASCHI;HANDSPNIET2;NIETENEINPRESSWERKZ.2 OT & UT;;;;STK;0.10;101.46;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;
12412;ARBHIL;1;MASCHI;HANDSPNIET2D;NIETENEINPRESSWERKZ.2D OT & UT;;;;STK;0.10;101.46;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;
12698;ARBHIL;2;MASCHI;AHLE;BB-AHLE F. AUSWECHSELB. SPITZE;;;;STK;0.03;7.27;1.00;6.97;12.00;6.34;60.00;0.00;0.00;0.00;0.00;H;645.00;44170000
12699;ARBHIL;2;MASCHI;AHLENSPITZEN;AHLENSPITZEN FÜR BB-AHLE;;;12STK;BRF;0.03;3.14;1.00;2.97;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;248.00;84418000
15343;ARBHIL;10;MASCHI;LOCHZANGE;LOCHZANGE;;;;STK;0.35;52.68;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;84419090
22662;ARBHIL;98;MASCHI;BWHANDSCHUH12;BAUMWOLLHANDSCHUHE WEISS GR.12;WEISS;;;PAA;0.02;2.63;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;87.00;61169200
17109;ARBHIL;98;MASCHI;BWHANDSCHUH8;BAUMWOLLHANDSCHUHE WEISS GR.8;WEISS;;;PAA;0.02;2.63;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;203.00;61169200
21296;ARBHIL;98;MASCHI;CUTTERKLINGP09MM;CUTTER ERSATZKLINGEN PREM  9MM;;;10 STK;VE;0.07;4.23;1.00;4.02;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;7.00;82119400
21242;ARBHIL;98;MASCHI;CUTTERKLINGP18MM;CUTTER ERSATZKLINGEN PREM 18MM;;;10 STK;VE;0.07;5.15;1.00;4.89;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;12.00;82119400
22271;ARBHIL;98;MASCHI;CUTTERROLLE45MM;ROLL-CUTTER 45MM;;;;STK;0.16;9.26;1.00;8.79;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;8.00;82089000
22220;ARBHIL;98;MASCHI;CUTTERROT09MM;VOLLMETALL-CUTTER PREM. 9MM;;;;STK;0.08;6.43;1.00;6.10;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;17.00;82089000
22221;ARBHIL;98;MASCHI;CUTTERROT18MM;VOLLMETALL-CUTTER PREM. 18MM;;;;STK;0.16;9.12;1.00;8.65;10.00;0.00;0.00;0.00;0.00;0.00;0.00;H;21.00;82089000
13905;ARBHIL;98;MASCHI;KLEBEPUNKTSPENDE;ETIKETTENSPENDER F. KLEBEPUNKT;BLAU;;;STK;1.81;39.69;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;1.00;
18519;ARBHIL;98;MASCHI;PLEXILINEAL0500M;PLEXILINEAL M.STAHLKANTE 500MM;;;500MM;STK;0.50;26.14;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;73269092
18520;ARBHIL;98;MASCHI;PLEXILINEAL1000M;PLEXILINEAL M.STAHLKANTE 1000M;;;1000MM;STK;1.00;57.16;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;73269092
20940;ARBHIL;98;MASCHI;SCHNEIDEUNTERL30;SCHNEIDEUNTERLAGE GRÜN M.AUFDR;;;30x45CM;STK;0.55;12.64;1.00;12.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;H;15.00;39261000
10245;ARBHIL;98;MASCHI;SCHNEIDEUNTERL60;SCHNEIDEUNTERLAGE GRÜN M.AUFDR;;;60x90CM;STK;2.60;45.87;1.00;43.54;6.00;0.00;0.00;0.00;0.00;0.00;0.00;H;11.00;39261000
21054;ARBHIL;98;MASCHI;SICHERLINEAL055;SICHERHEITSLINEAL 55CM;;;55CM;STK;0.58;30.53;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;9.00;
22995;ARBHIL;98;MASCHI;STAHLLIN300MMITT;STAHLLINEAL RF 300MM M. TEILLU;;;300MM;STK;0.30;6.24;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;4.00;73269092
17383;ARBHIL;98;MASCHI;STAHLLINEAL0300M;STAHLLINEAL ROSTFREI  300MM;;;300MM/40-3;STK;0.30;25.29;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;4.00;73269092
17384;ARBHIL;98;MASCHI;STAHLLINEAL0500M;STAHLLINEAL ROSTFREI  500MM;;;500MM;STK;0.50;43.02;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;3.00;73269092
17385;ARBHIL;98;MASCHI;STAHLLINEAL1000M;STAHLLINEAL ROSTFREI 1000MM;;;1000MM;STK;1.00;82.27;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;H;4.00;73269092
14538;ARBHIL;99;MASCHI;HANDSPNIET209C;NIETENEINPR.WERKZ.209C OT+UT;;;;STK;0.10;151.53;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;82079030
18073;ARBHIL;99;MASCHI;SCHNEIDEUNTER150;SCHNEIDEUNTERLAGE GRÜN M.AUFDR;;;100x150CM;STK;7.25;259.07;1.00;245.95;3.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;39261000
22270;ARBHIL;99;MASCHI;SCHNEIDEUNTER200;SCHNEIDEUNTERLAGE GRÜN M.AUFDR;;;100x200CM;STK;9.67;336.71;1.00;319.67;3.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;39261000
18052;ARCHE;0;PAPIER;AKTENUMA4-080G;AKTENUMSCHLAG A4 80G  305x215;;;100 STK;VE;0.01;17.99;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18053;ARCHE;0;PAPIER;AKTENUMA4-120G;AKTENUMSCHLAG A4 120G 305x215;;;100 STK;VE;0.02;20.37;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
18054;ARCHE;0;PAPIER;AKTENUMA4-170G;AKTENUMSCHLAG A4 170G 305x215;;;100 STK;VE;0.03;22.77;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
19899;ARCHE;0;PAPIER;MELINEX0609;PE-HÜLLE 6x9 CM SCHMALS. OFFEN;;;100STK;VE;0.30;93.13;1.00;88.69;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
19900;ARCHE;0;PAPIER;MELINEX1013;PE-HÜLLE 10X13  SCHMALS. OFFEN;;;100STK;VE;0.50;83.82;1.00;79.82;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
19901;ARCHE;0;PAPIER;MELINEX1318;PE-HÜLLE 13X18  SCHMALS. OFFEN;;;100STK;VE;0.65;137.37;1.00;130.82;10.00;0.00;0.00;0.00;0.00;0.00;0.00;O;0.00;48194000
